event_index,id,name,overload_name,trace_name,start_us,end_us,duration_us,self_cpu_time_total_us,cpu_time_total_us,self_device_time_total_us,device_time_total_us,thread,fwd_thread,device_type,device_index,device_resource_id,node_id,sequence_nr,scope,depth,cpu_parent_id,cpu_children,kernel_count,kernel_names,kernel_durations_us,is_async,is_remote,is_legacy,is_user_annotation,flops,cpu_memory_usage,self_cpu_memory_usage,device_memory_usage,self_device_memory_usage,input_shapes,concrete_inputs,kwinputs,stack,metadata_json
8986,5859,aten::empty,,aten::empty,100819.417,100834.125,14.70799999999872,14.70799999999872,14.70799999999872,0,0,1,0,CPU,2155947,2155947,-1,-1,0,8,5858,0,0,[],[],False,False,False,False,0,0,0,40960,40960,"[[],[],[],[],[],[]]","[[1,1280,4,4],5,0,null,null,0]",{},[],
8988,27398,cudaLaunchKernel,,cudaLaunchKernel,100847.53,100852.609,5.0789999999979045,5.0789999999979045,5.0789999999979045,0,0,1,0,CPU,2155947,2155947,-1,-1,0,8,5860,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
8993,5864,aten::empty,,aten::empty,100875.933,100896.471,20.538000000000466,20.538000000000466,20.538000000000466,0,0,1,0,CPU,2155947,2155947,-1,-1,0,8,5863,0,0,[],[],False,False,False,False,0,0,0,29491200,29491200,"[[],[],[],[],[],[]]","[[1280,1280,3,3],5,0,null,null,0]",{},[],
8995,27412,cudaLaunchKernel,,cudaLaunchKernel,100906.52,100910.307,3.786999999996624,3.786999999996624,3.786999999996624,0,0,1,0,CPU,2155947,2155947,-1,-1,0,8,5865,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
8999,5868,aten::empty,,aten::empty,100935.945,100942.678,6.732999999992899,6.732999999992899,6.732999999992899,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,5867,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[[0],5,0,null,null,null]",{},[],
9000,5869,aten::view,,aten::view,100945.383,100950.422,5.039000000004307,5.039000000004307,5.039000000004307,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,5867,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1280,1280,3,3],[]]","[null,[1280,11520]]",{},[],
9001,5870,aten::resize_,,aten::resize_,100953.758,100960.781,7.023000000001048,7.023000000001048,7.023000000001048,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,5867,0,0,[],[],False,False,False,False,0,0,0,40960,40960,"[[0],[],[]]","[null,[1,1280,4,4],null]",{},[],
9002,5871,aten::empty,,aten::empty,100963.216,100984.205,20.989000000001397,20.989000000001397,20.989000000001397,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,5867,0,0,[],[],False,False,False,False,0,0,0,368640,368640,"[[],[],[],[],[],[]]","[[11520,16],5,0,null,null,null]",{},[],
9005,27439,cudaLaunchKernel,,cudaLaunchKernel,100990.547,100994.765,4.217999999993481,4.217999999993481,4.217999999993481,0,0,1,0,CPU,2155947,2155947,-1,-1,0,9,5873,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9008,5875,aten::as_strided,,aten::as_strided,101011.055,101016.325,5.2700000000040745,5.2700000000040745,5.2700000000040745,0,0,1,0,CPU,2155947,2155947,-1,-1,0,8,5874,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,1280,4,4],[],[],[]]","[null,[1280,4,4],[16,4,1],0]",{},[],
9010,5877,aten::as_strided,,aten::as_strided,101025.522,101030.031,4.5090000000054715,4.5090000000054715,4.5090000000054715,0,0,1,0,CPU,2155947,2155947,-1,-1,0,8,5876,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,1280,4,4],[],[],[]]","[null,[1280,4,4],[16,4,1],0]",{},[],
9011,27446,cudaLaunchKernel,,cudaLaunchKernel,101034.8,101037.655,2.8549999999959255,2.8549999999959255,2.8549999999959255,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,5867,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9013,27478,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,101050.95,101051.271,0.3209999999962747,0.3209999999962747,0.3209999999962747,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,5867,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9014,27480,cuLaunchKernel,,cuLaunchKernel,101051.942,101054.406,2.4640000000072177,2.4640000000072177,2.4640000000072177,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,5867,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9015,27481,cudaLaunchKernel,,cudaLaunchKernel,101054.977,101057.582,2.6049999999959255,2.6049999999959255,2.6049999999959255,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,5867,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9019,27491,cuLaunchKernel,,cuLaunchKernel,101141.529,101146.438,4.908999999999651,4.908999999999651,4.908999999999651,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5878,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9022,27501,cuLaunchKernel,,cuLaunchKernel,101179.66,101182.616,2.955999999991036,2.955999999991036,2.955999999991036,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5879,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9025,27505,cuLaunchKernel,,cuLaunchKernel,101207.202,101209.867,2.664999999993597,2.664999999993597,2.664999999993597,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5880,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9029,5883,aten::_nnpack_available,,aten::_nnpack_available,101231.798,101239.272,7.474000000001979,7.474000000001979,7.474000000001979,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,5882,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9033,5887,aten::empty,,aten::empty,101264.86,101294.645,29.785000000003492,29.785000000003492,29.785000000003492,0,0,1,0,CPU,2155947,2155947,-1,-1,0,8,5886,0,0,[],[],False,False,False,False,0,0,0,40960,40960,"[[],[],[],[],[],[]]","[[1,1280,4,4],5,0,null,null,0]",{},[],
9035,27515,cudaLaunchKernel,,cudaLaunchKernel,101307.93,101314.132,6.202000000004773,6.202000000004773,6.202000000004773,0,0,1,0,CPU,2155947,2155947,-1,-1,0,8,5888,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9040,5892,aten::empty,,aten::empty,101337.596,101345.39,7.793999999994412,7.793999999994412,7.793999999994412,0,0,1,0,CPU,2155947,2155947,-1,-1,0,8,5891,0,0,[],[],False,False,False,False,0,0,0,29491200,29491200,"[[],[],[],[],[],[]]","[[1280,1280,3,3],5,0,null,null,0]",{},[],
9042,27529,cudaLaunchKernel,,cudaLaunchKernel,101353.996,101356.882,2.885999999998603,2.885999999998603,2.885999999998603,0,0,1,0,CPU,2155947,2155947,-1,-1,0,8,5893,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9046,5896,aten::empty,,aten::empty,101391.156,101397.538,6.381999999997788,6.381999999997788,6.381999999997788,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,5895,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[[0],5,0,null,null,null]",{},[],
9047,5897,aten::view,,aten::view,101400.363,101405.402,5.039000000004307,5.039000000004307,5.039000000004307,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,5895,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1280,1280,3,3],[]]","[null,[1280,11520]]",{},[],
9048,5898,aten::resize_,,aten::resize_,101408.388,101417.345,8.956999999994878,8.956999999994878,8.956999999994878,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,5895,0,0,[],[],False,False,False,False,0,0,0,40960,40960,"[[0],[],[]]","[null,[1,1280,4,4],null]",{},[],
9049,5899,aten::empty,,aten::empty,101419.759,101426.442,6.682999999989988,6.682999999989988,6.682999999989988,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,5895,0,0,[],[],False,False,False,False,0,0,0,368640,368640,"[[],[],[],[],[],[]]","[[11520,16],5,0,null,null,null]",{},[],
9052,27556,cudaLaunchKernel,,cudaLaunchKernel,101432.363,101436.46,4.097000000008848,4.097000000008848,4.097000000008848,0,0,1,0,CPU,2155947,2155947,-1,-1,0,9,5901,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9055,5903,aten::as_strided,,aten::as_strided,101451.669,101466.256,14.586999999999534,14.586999999999534,14.586999999999534,0,0,1,0,CPU,2155947,2155947,-1,-1,0,8,5902,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,1280,4,4],[],[],[]]","[null,[1280,4,4],[16,4,1],0]",{},[],
9057,5905,aten::as_strided,,aten::as_strided,101475.623,101480.112,4.488999999986845,4.488999999986845,4.488999999986845,0,0,1,0,CPU,2155947,2155947,-1,-1,0,8,5904,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,1280,4,4],[],[],[]]","[null,[1280,4,4],[16,4,1],0]",{},[],
9058,27563,cudaLaunchKernel,,cudaLaunchKernel,101484.931,101488.217,3.286000000007334,3.286000000007334,3.286000000007334,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,5895,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9060,27595,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,101501.632,101501.943,0.3110000000015134,0.3110000000015134,0.3110000000015134,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,5895,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9061,27597,cuLaunchKernel,,cuLaunchKernel,101502.634,101504.948,2.3139999999984866,2.3139999999984866,2.3139999999984866,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,5895,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9062,27598,cudaLaunchKernel,,cudaLaunchKernel,101505.509,101508.104,2.595000000001164,2.595000000001164,2.595000000001164,0,0,1,0,CPU,2155947,2155947,-1,-1,0,7,5895,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9066,27608,cuLaunchKernel,,cuLaunchKernel,101594.736,101600.727,5.9909999999945285,5.9909999999945285,5.9909999999945285,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5906,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9069,27618,cuLaunchKernel,,cuLaunchKernel,101643.257,101647.855,4.597999999998137,4.597999999998137,4.597999999998137,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5907,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9072,27650,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,101674.235,101674.545,0.3099999999976717,0.3099999999976717,0.3099999999976717,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5908,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9073,27652,cudaMemsetAsync,,cudaMemsetAsync,101675.367,101675.597,0.22999999999592546,0.22999999999592546,0.22999999999592546,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5908,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9074,27653,cuLaunchKernel,,cuLaunchKernel,101675.717,101679.014,3.2969999999913853,3.2969999999913853,3.2969999999913853,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5908,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9077,27662,cuLaunchKernel,,cuLaunchKernel,101718.948,101722.435,3.4869999999937136,3.4869999999937136,3.4869999999937136,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5909,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9080,27694,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,101748.543,101748.764,0.22099999999045394,0.22099999999045394,0.22099999999045394,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5910,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9081,27696,cudaMemsetAsync,,cudaMemsetAsync,101749.385,101749.545,0.16000000000349246,0.16000000000349246,0.16000000000349246,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5910,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9082,27697,cuLaunchKernel,,cuLaunchKernel,101749.676,101752.831,3.154999999998836,3.154999999998836,3.154999999998836,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5910,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9085,27731,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,101774.973,101775.113,0.13999999999941792,0.13999999999941792,0.13999999999941792,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5911,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9086,27733,cudaMemsetAsync,,cudaMemsetAsync,101775.454,101775.524,0.07000000000698492,0.07000000000698492,0.07000000000698492,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5911,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9087,27734,cuLaunchKernel,,cuLaunchKernel,101775.584,101778.319,2.735000000000582,2.735000000000582,2.735000000000582,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5911,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9090,27768,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,101796.092,101796.233,0.1409999999887077,0.1409999999887077,0.1409999999887077,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5912,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9091,27770,cudaMemsetAsync,,cudaMemsetAsync,101796.523,101796.583,0.059999999997671694,0.059999999997671694,0.059999999997671694,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5912,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9092,27771,cuLaunchKernel,,cuLaunchKernel,101796.653,101799.308,2.654999999998836,2.654999999998836,2.654999999998836,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5912,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9096,5915,aten::as_strided,,aten::as_strided,101851.386,101859.521,8.134999999994761,8.134999999994761,8.134999999994761,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,5914,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,20,16,64],[],[],[]]","[null,[1,16,20,64],[20480,1280,64,1],null]",{},[],
9098,5917,aten::as_strided,,aten::as_strided,101869.279,101873.938,4.658999999999651,4.658999999999651,4.658999999999651,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,5916,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,20,16,64],[],[],[]]","[null,[1,16,20,64],[20480,1280,64,1],null]",{},[],
9100,5919,aten::as_strided,,aten::as_strided,101882.714,101890.509,7.794999999998254,7.794999999998254,7.794999999998254,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,5918,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,20,16,64],[],[],[]]","[null,[1,16,20,64],[20480,1280,64,1],null]",{},[],
9103,5922,aten::empty_strided,,aten::empty_strided,101907.971,101917.139,9.16799999999057,9.16799999999057,9.16799999999057,0,0,1,0,CPU,2155947,2155947,-1,-1,0,6,5921,0,0,[],[],False,False,False,False,0,0,0,40960,40960,"[[],[],[],[],[],[]]","[[1,16,20,64],[20480,1280,64,1],5,0,null,null]",{},[],
9104,5923,aten::empty,,aten::empty,101934.651,101942.606,7.955000000001746,7.955000000001746,7.955000000001746,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,5920,0,0,[],[],False,False,False,False,0,0,0,1536,1536,"[[],[],[],[],[],[]]","[[1,20,16],6,0,null,null,null]",{},[],
9105,5924,aten::empty,,aten::empty,101945.441,101952.224,6.782999999995809,6.782999999995809,6.782999999995809,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,5920,0,0,[],[],False,False,False,False,0,0,0,512,512,"[[],[],[],[],[],[]]","[[2],29,null,null,null,null]",{},[],
9106,5925,aten::empty,,aten::empty,101954.338,101960.77,6.4320000000006985,6.4320000000006985,6.4320000000006985,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,5920,0,0,[],[],False,False,False,False,0,0,0,512,512,"[[],[],[],[],[],[]]","[[],29,null,null,null,null]",{},[],
9107,27807,cudaFuncSetAttribute,,cudaFuncSetAttribute,101961.672,101962.974,1.3019999999960419,1.3019999999960419,1.3019999999960419,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,5920,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9108,27808,cudaLaunchKernel,,cudaLaunchKernel,101963.405,101969.657,6.252000000007683,6.252000000007683,6.252000000007683,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,5920,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9110,5926,aten::empty,,aten::empty,101972.532,101978.924,6.391999999992549,6.391999999992549,6.391999999992549,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,5920,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[[0],5,0,null,null,null]",{},[],
9112,5928,aten::as_strided,,aten::as_strided,101998.911,102004.191,5.280000000013388,5.280000000013388,5.280000000013388,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,5927,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,16,20,64],[],[],[]]","[null,[1,20,16,64],[20480,64,1280,1],null]",{},[],
9114,27854,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,102064.314,102064.644,0.33000000000174623,0.33000000000174623,0.33000000000174623,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5929,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9115,27856,cudaMemsetAsync,,cudaMemsetAsync,102065.516,102065.716,0.19999999999708962,0.19999999999708962,0.19999999999708962,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5929,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9116,27857,cuLaunchKernel,,cuLaunchKernel,102065.907,102071.257,5.349999999991269,5.349999999991269,5.349999999991269,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5929,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9119,27867,cuLaunchKernel,,cuLaunchKernel,102120.448,102124.336,3.8879999999917345,3.8879999999917345,3.8879999999917345,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5930,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9122,27899,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,102146.938,102147.138,0.20000000001164153,0.20000000001164153,0.20000000001164153,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5931,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9123,27901,cudaMemsetAsync,,cudaMemsetAsync,102147.709,102147.86,0.15099999999802094,0.15099999999802094,0.15099999999802094,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5931,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9124,27902,cuLaunchKernel,,cuLaunchKernel,102147.98,102150.845,2.8650000000052387,2.8650000000052387,2.8650000000052387,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5931,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9127,27936,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,102172.496,102172.626,0.1300000000046566,0.1300000000046566,0.1300000000046566,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5932,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9128,27938,cuLaunchKernel,,cuLaunchKernel,102173.057,102175.732,2.6750000000029104,2.6750000000029104,2.6750000000029104,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5932,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9129,27939,cudaLaunchKernel,,cudaLaunchKernel,102176.273,102179.579,3.305999999996857,3.305999999996857,3.305999999996857,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5932,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9133,27974,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,102198.705,102198.825,0.11999999999534339,0.11999999999534339,0.11999999999534339,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5933,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9134,27976,cuLaunchKernel,,cuLaunchKernel,102199.145,102201.59,2.444999999992433,2.444999999992433,2.444999999992433,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5933,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9135,27977,cudaLaunchKernel,,cudaLaunchKernel,102201.81,102203.814,2.004000000000815,2.004000000000815,2.004000000000815,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5933,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9140,5936,aten::as_strided,,aten::as_strided,102240.172,102260.851,20.678999999989173,20.678999999989173,20.678999999989173,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,5935,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,20,16,64],[],[],[]]","[null,[1,16,20,64],[20480,1280,64,1],null]",{},[],
9142,5938,aten::as_strided,,aten::as_strided,102270.439,102274.857,4.418000000005122,4.418000000005122,4.418000000005122,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,5937,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,20,77,64],[],[],[]]","[null,[1,77,20,64],[98560,1280,64,1],null]",{},[],
9144,5940,aten::as_strided,,aten::as_strided,102283.152,102290.005,6.853000000002794,6.853000000002794,6.853000000002794,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,5939,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,20,77,64],[],[],[]]","[null,[1,77,20,64],[98560,1280,64,1],null]",{},[],
9147,5943,aten::empty_strided,,aten::empty_strided,102307.568,102317.036,9.46799999999348,9.46799999999348,9.46799999999348,0,0,1,0,CPU,2155947,2155947,-1,-1,0,6,5942,0,0,[],[],False,False,False,False,0,0,0,40960,40960,"[[],[],[],[],[],[]]","[[1,16,20,64],[20480,1280,64,1],5,0,null,null]",{},[],
9148,5944,aten::empty,,aten::empty,102324.89,102340.58,15.690000000002328,15.690000000002328,15.690000000002328,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,5941,0,0,[],[],False,False,False,False,0,0,0,1536,1536,"[[],[],[],[],[],[]]","[[1,20,16],6,0,null,null,null]",{},[],
9149,5945,aten::empty,,aten::empty,102343.285,102350.288,7.002999999996973,7.002999999996973,7.002999999996973,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,5941,0,0,[],[],False,False,False,False,0,0,0,512,512,"[[],[],[],[],[],[]]","[[2],29,null,null,null,null]",{},[],
9150,5946,aten::empty,,aten::empty,102352.212,102358.513,6.301000000006752,6.301000000006752,6.301000000006752,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,5941,0,0,[],[],False,False,False,False,0,0,0,512,512,"[[],[],[],[],[],[]]","[[],29,null,null,null,null]",{},[],
9151,28014,cudaFuncSetAttribute,,cudaFuncSetAttribute,102359.405,102360.767,1.3620000000082655,1.3620000000082655,1.3620000000082655,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,5941,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9152,28015,cudaLaunchKernel,,cudaLaunchKernel,102361.198,102367.66,6.461999999999534,6.461999999999534,6.461999999999534,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,5941,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9154,5947,aten::empty,,aten::empty,102370.606,102376.928,6.322000000000116,6.322000000000116,6.322000000000116,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,5941,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[[0],5,0,null,null,null]",{},[],
9156,5949,aten::as_strided,,aten::as_strided,102396.274,102401.574,5.2999999999883585,5.2999999999883585,5.2999999999883585,0,0,1,0,CPU,2155947,2155947,-1,-1,0,5,5948,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,16,20,64],[],[],[]]","[null,[1,20,16,64],[20480,64,1280,1],null]",{},[],
9158,28061,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,102458.62,102458.961,0.34100000000034925,0.34100000000034925,0.34100000000034925,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5950,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9159,28063,cudaMemsetAsync,,cudaMemsetAsync,102459.853,102460.073,0.22000000000116415,0.22000000000116415,0.22000000000116415,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5950,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9160,28064,cuLaunchKernel,,cuLaunchKernel,102460.263,102465.333,5.069999999992433,5.069999999992433,5.069999999992433,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5950,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9163,28075,cuLaunchKernel,,cuLaunchKernel,102514.425,102518.342,3.9170000000012806,3.9170000000012806,3.9170000000012806,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5951,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9166,28107,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,102542.207,102542.407,0.20000000001164153,0.20000000001164153,0.20000000001164153,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5952,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9167,28109,cudaMemsetAsync,,cudaMemsetAsync,102542.988,102543.148,0.16000000000349246,0.16000000000349246,0.16000000000349246,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5952,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9168,28110,cuLaunchKernel,,cuLaunchKernel,102543.258,102546.204,2.9459999999962747,2.9459999999962747,2.9459999999962747,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5952,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9171,28116,cuLaunchKernel,,cuLaunchKernel,102580.548,102584.005,3.4570000000094296,3.4570000000094296,3.4570000000094296,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5953,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9174,28148,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,102607.218,102607.398,0.180000000007567,0.180000000007567,0.180000000007567,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5954,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9175,28150,cuLaunchKernel,,cuLaunchKernel,102607.879,102610.705,2.8260000000009313,2.8260000000009313,2.8260000000009313,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5954,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9176,28151,cudaLaunchKernel,,cudaLaunchKernel,102611.276,102614.071,2.7949999999982538,2.7949999999982538,2.7949999999982538,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5954,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
9180,28164,cuLaunchKernel,,cuLaunchKernel,102663.684,102667.531,3.8470000000088476,3.8470000000088476,3.8470000000088476,0,0,1,0,CPU,2155947,2155947,-1,-1,0,4,5955,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
