step,tensor_n,tensor_name,tensor_node_id,tensor_kind,tensor_id,storage_id,offset,numel,itemsize,tensor_size_bytes,device,dtype,shape,producer_count,consumer_count
0,393,param_930_89,t393,WEIGHT,930,89,0,71148,2,142296,cuda:0,,"[1,12,77,77]",0,1
0,394,cache_933_578,t394,CONTEXT,933,578,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,395,cache_936_134,t395,CONTEXT,936,134,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,396,cache_939_694,t396,CONTEXT,939,694,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,397,cache_942_943,t397,CONTEXT,942,943,0,1,8,8,cpu,,[],2,0
0,398,param_942_958,t398,WEIGHT,942,958,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,399,param_945_326,t399,WEIGHT,945,326,0,59136,2,118272,cuda:0,,"[1,77,768]",0,2
0,400,cache_945_946,t400,CONTEXT,945,946,0,1,8,8,cpu,,[],2,0
0,401,cache_948_326,t401,CONTEXT,948,326,0,59136,2,118272,cuda:0,,"[1,77,12,64]",2,1
0,402,cache_950_117,t402,CONTEXT,950,117,0,0,4,0,cuda:0,,"[1,12,0]",2,0
0,403,param_950_326,t403,WEIGHT,950,326,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,404,cache_953_326,t404,CONTEXT,953,326,0,59136,2,118272,cuda:0,,"[1,12,77,64]",1,0
0,405,param_953_578,t405,WEIGHT,953,578,0,61440,2,122880,cuda:0,,"[80,768]",0,2
0,406,param_956_957,t406,WEIGHT,956,957,0,768,2,1536,cuda:0,,[768],0,1
0,407,param_961_962,t407,WEIGHT,961,962,0,768,2,1536,cuda:0,,[768],0,1
0,408,param_963_964,t408,WEIGHT,963,964,0,768,2,1536,cuda:0,,[768],0,1
0,409,param_969_970,t409,WEIGHT,969,970,0,3072,2,6144,cuda:0,,[3072],0,1
0,410,param_971_972,t410,WEIGHT,971,972,0,2359296,2,4718592,cuda:0,,"[768,3072]",0,1
0,411,cache_973_974,t411,CONTEXT,973,974,0,245760,2,491520,cuda:0,,"[80,3072]",1,1
0,412,param_977_974,t412,WEIGHT,977,974,0,236544,2,473088,cuda:0,,"[1,77,3072]",0,1
0,413,param_980_981,t413,WEIGHT,980,981,0,768,2,1536,cuda:0,,[768],0,2
0,414,param_982_974,t414,WEIGHT,982,974,0,236544,2,473088,cuda:0,,"[77,3072]",0,2
0,415,param_983_984,t415,WEIGHT,983,984,0,2359296,2,4718592,cuda:0,,"[3072,768]",0,2
0,416,cache_985_326,t416,CONTEXT,985,326,0,59136,2,118272,cuda:0,,"[77,768]",3,4
0,417,param_988_694,t417,WEIGHT,988,694,0,59136,2,118272,cuda:0,,"[1,77,768]",0,3
0,418,param_989_990,t418,WEIGHT,989,990,0,768,2,1536,cuda:0,,[768],0,1
0,419,param_991_992,t419,WEIGHT,991,992,0,768,2,1536,cuda:0,,[768],0,1
0,420,param_993_134,t420,WEIGHT,993,134,0,59136,2,118272,cuda:0,,"[1,77,768]",0,1
0,421,param_996_997,t421,WEIGHT,996,997,0,768,2,1536,cuda:0,,[768],0,1
0,422,param_998_134,t422,WEIGHT,998,134,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,423,param_999_1000,t423,WEIGHT,999,1000,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,424,param_1003_1004,t424,WEIGHT,1003,1004,0,768,2,1536,cuda:0,,[768],0,1
0,425,param_1005_134,t425,WEIGHT,1005,134,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,426,param_1006_1007,t426,WEIGHT,1006,1007,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,427,cache_1008_578,t427,CONTEXT,1008,578,0,59136,2,118272,cuda:0,,"[77,768]",1,1
0,428,param_1011_1012,t428,WEIGHT,1011,1012,0,768,2,1536,cuda:0,,[768],0,1
0,429,param_1013_134,t429,WEIGHT,1013,134,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,430,param_1014_1015,t430,WEIGHT,1014,1015,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,431,cache_1016_974,t431,CONTEXT,1016,974,0,59136,2,118272,cuda:0,,"[77,768]",2,3
0,432,param_1019_89,t432,WEIGHT,1019,89,0,5929,2,11858,cuda:0,,"[1,1,77,77]",0,1
0,433,param_1022_326,t433,WEIGHT,1022,326,0,59136,2,118272,cuda:0,,"[1,12,77,64]",0,1
0,434,param_1023_578,t434,WEIGHT,1023,578,0,59136,2,118272,cuda:0,,"[1,12,77,64]",0,1
0,435,param_1024_974,t435,WEIGHT,1024,974,0,59136,2,118272,cuda:0,,"[1,12,77,64]",0,1
0,436,param_1025_89,t436,WEIGHT,1025,89,0,71148,2,142296,cuda:0,,"[1,12,77,77]",0,1
0,437,cache_1028_326,t437,CONTEXT,1028,326,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,438,cache_1031_578,t438,CONTEXT,1031,578,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,439,cache_1034_974,t439,CONTEXT,1034,974,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,440,cache_1037_1038,t440,CONTEXT,1037,1038,0,1,8,8,cpu,,[],2,0
0,441,cache_1040_1041,t441,CONTEXT,1040,1041,0,1,8,8,cpu,,[],2,0
0,442,param_1040_1053,t442,WEIGHT,1040,1053,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,443,cache_1043_134,t443,CONTEXT,1043,134,0,59136,2,118272,cuda:0,,"[1,77,12,64]",2,1
0,444,cache_1045_117,t444,CONTEXT,1045,117,0,0,4,0,cuda:0,,"[1,12,0]",2,0
0,445,param_1045_134,t445,WEIGHT,1045,134,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,446,cache_1048_134,t446,CONTEXT,1048,134,0,59136,2,118272,cuda:0,,"[1,12,77,64]",1,0
0,447,param_1048_578,t447,WEIGHT,1048,578,0,61440,2,122880,cuda:0,,"[80,768]",0,2
0,448,param_1051_1052,t448,WEIGHT,1051,1052,0,768,2,1536,cuda:0,,[768],0,1
0,449,param_1056_1057,t449,WEIGHT,1056,1057,0,768,2,1536,cuda:0,,[768],0,1
0,450,param_1058_1059,t450,WEIGHT,1058,1059,0,768,2,1536,cuda:0,,[768],0,1
0,451,param_1060_134,t451,WEIGHT,1060,134,0,59136,2,118272,cuda:0,,"[1,77,768]",0,2
0,452,param_1065_1066,t452,WEIGHT,1065,1066,0,3072,2,6144,cuda:0,,[3072],0,1
0,453,param_1067_1068,t453,WEIGHT,1067,1068,0,2359296,2,4718592,cuda:0,,"[768,3072]",0,1
0,454,cache_1069_1070,t454,CONTEXT,1069,1070,0,245760,2,491520,cuda:0,,"[80,3072]",1,1
0,455,param_1073_1070,t455,WEIGHT,1073,1070,0,236544,2,473088,cuda:0,,"[1,77,3072]",0,1
0,456,param_1076_1077,t456,WEIGHT,1076,1077,0,768,2,1536,cuda:0,,[768],0,2
0,457,param_1078_1070,t457,WEIGHT,1078,1070,0,236544,2,473088,cuda:0,,"[77,3072]",0,2
0,458,param_1079_1080,t458,WEIGHT,1079,1080,0,2359296,2,4718592,cuda:0,,"[3072,768]",0,2
0,459,cache_1081_134,t459,CONTEXT,1081,134,0,59136,2,118272,cuda:0,,"[77,768]",3,4
0,460,param_1084_974,t460,WEIGHT,1084,974,0,59136,2,118272,cuda:0,,"[1,77,768]",0,4
0,461,param_1085_1086,t461,WEIGHT,1085,1086,0,768,2,1536,cuda:0,,[768],0,1
0,462,param_1087_1088,t462,WEIGHT,1087,1088,0,768,2,1536,cuda:0,,[768],0,1
0,463,param_1089_326,t463,WEIGHT,1089,326,0,59136,2,118272,cuda:0,,"[1,77,768]",0,1
0,464,param_1092_1093,t464,WEIGHT,1092,1093,0,768,2,1536,cuda:0,,[768],0,1
0,465,param_1094_326,t465,WEIGHT,1094,326,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,466,param_1095_1096,t466,WEIGHT,1095,1096,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,467,param_1099_1100,t467,WEIGHT,1099,1100,0,768,2,1536,cuda:0,,[768],0,1
0,468,param_1101_326,t468,WEIGHT,1101,326,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,469,param_1102_1103,t469,WEIGHT,1102,1103,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,470,cache_1104_578,t470,CONTEXT,1104,578,0,59136,2,118272,cuda:0,,"[77,768]",1,1
0,471,param_1107_1108,t471,WEIGHT,1107,1108,0,768,2,1536,cuda:0,,[768],0,1
0,472,param_1109_326,t472,WEIGHT,1109,326,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,473,param_1110_1111,t473,WEIGHT,1110,1111,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,474,cache_1112_1070,t474,CONTEXT,1112,1070,0,59136,2,118272,cuda:0,,"[77,768]",2,3
