step,src_node_id,dst_node_id,edge_kind
0,t2348,k2933,data_input
0,t2356,k2934,data_input
0,t2359,k2935,data_input
0,t2354,k2936,data_input
0,t2352,k2937,data_input
0,t2360,k2938,data_input
0,t2361,k2942,data_input
0,t2358,k2942,data_input
0,t2362,k2942,data_input
0,t2363,k2943,data_input
0,t2313,k2945,data_input
0,t2364,k2945,data_input
0,t2365,k2950,data_input
0,t2366,k2950,data_input
0,t2367,k2950,data_input
0,t2369,k2951,data_input
0,t2370,k2952,data_input
0,t2368,k2953,data_input
0,t2375,k2954,data_input
0,t2376,k2958,data_input
0,t2374,k2958,data_input
0,t2372,k2958,data_input
0,t2377,k2959,data_input
0,t2378,k2961,data_input
0,t2379,k2962,data_input
0,t2380,k2963,data_input
0,t2381,k2966,data_input
0,t2382,k2966,data_input
0,t2383,k2966,data_input
0,t2384,k2967,data_input
0,t2381,k2968,data_input
0,t2382,k2968,data_input
0,t2383,k2968,data_input
0,t2365,k2970,data_input
0,t2385,k2970,data_input
0,t2386,k2975,data_input
0,t2387,k2975,data_input
0,t2388,k2975,data_input
0,t2390,k2976,data_input
0,t2391,k2977,data_input
0,t2389,k2978,data_input
0,t2396,k2979,data_input
0,t2397,k2983,data_input
0,t2395,k2983,data_input
0,t2393,k2983,data_input
0,t2398,k2984,data_input
0,t2389,k2985,data_input
0,t2400,k2986,data_input
0,t2401,k2990,data_input
0,t2402,k2990,data_input
0,t2403,k2990,data_input
0,t2404,k2991,data_input
0,t2389,k2992,data_input
0,t2406,k2993,data_input
0,t2407,k2997,data_input
0,t2408,k2997,data_input
0,t2409,k2997,data_input
0,t2410,k2998,data_input
0,t2399,k2999,data_input
0,t2412,k3000,data_input
0,t2405,k3001,data_input
0,t2414,k3002,data_input
0,t2411,k3003,data_input
0,t2416,k3004,data_input
0,t2418,k3007,data_input
0,t2418,k3008,data_input
0,t2419,k3010,data_input
0,t999,k3010,data_input
0,t2418,k3011,data_input
0,t2420,k3012,data_input
0,t2413,k3013,data_input
0,t2415,k3014,data_input
0,t2417,k3015,data_input
0,t2422,k3022,data_input
0,t2423,k3022,data_input
0,t2424,k3022,data_input
0,t2421,k3022,data_input
0,t2429,k3023,data_input
0,t2432,k3024,data_input
0,t2427,k3025,data_input
0,t2425,k3026,data_input
0,t2433,k3027,data_input
0,t2434,k3031,data_input
0,t2431,k3031,data_input
0,t2435,k3031,data_input
0,t2436,k3032,data_input
0,t2386,k3034,data_input
0,t2437,k3034,data_input
0,t2438,k3039,data_input
0,t2439,k3039,data_input
0,t2440,k3039,data_input
0,t2442,k3040,data_input
0,t2443,k3041,data_input
0,t2441,k3042,data_input
0,t2448,k3043,data_input
0,t2449,k3047,data_input
0,t2447,k3047,data_input
0,t2445,k3047,data_input
0,t2450,k3048,data_input
0,t2451,k3050,data_input
0,t2452,k3051,data_input
0,t2453,k3052,data_input
0,t2454,k3055,data_input
0,t2455,k3055,data_input
0,t2456,k3055,data_input
0,t2457,k3056,data_input
0,t2454,k3057,data_input
0,t2455,k3057,data_input
0,t2456,k3057,data_input
0,t2438,k3059,data_input
0,t2458,k3059,data_input
0,t2459,k3064,data_input
0,t2460,k3064,data_input
0,t2461,k3064,data_input
0,t2463,k3065,data_input
0,t2464,k3066,data_input
0,t2462,k3067,data_input
0,t2469,k3068,data_input
0,t2470,k3072,data_input
0,t2468,k3072,data_input
0,t2466,k3072,data_input
0,t2471,k3073,data_input
0,t2462,k3074,data_input
0,t2473,k3075,data_input
0,t2474,k3079,data_input
0,t2475,k3079,data_input
0,t2476,k3079,data_input
0,t2477,k3080,data_input
0,t2462,k3081,data_input
0,t2479,k3082,data_input
0,t2480,k3086,data_input
0,t2481,k3086,data_input
0,t2482,k3086,data_input
0,t2483,k3087,data_input
0,t2472,k3088,data_input
0,t2485,k3089,data_input
0,t2478,k3090,data_input
0,t2487,k3091,data_input
0,t2484,k3092,data_input
0,t2489,k3093,data_input
0,t2491,k3096,data_input
0,t2491,k3097,data_input
0,t2492,k3099,data_input
0,t999,k3099,data_input
0,t2491,k3100,data_input
0,t2493,k3101,data_input
0,t2486,k3102,data_input
0,t2488,k3103,data_input
0,t2490,k3104,data_input
0,t2495,k3111,data_input
0,t2496,k3111,data_input
0,t2497,k3111,data_input
0,t2494,k3111,data_input
0,t2502,k3112,data_input
0,t2505,k3113,data_input
0,t2500,k3114,data_input
0,t2498,k3115,data_input
0,t2506,k3116,data_input
0,t2507,k3120,data_input
0,t2504,k3120,data_input
0,t2508,k3120,data_input
0,t2509,k3121,data_input
0,t2459,k3123,data_input
0,t2510,k3123,data_input
0,t2511,k3128,data_input
0,t2512,k3128,data_input
0,t2513,k3128,data_input
0,t2515,k3129,data_input
0,t2516,k3130,data_input
0,t2514,k3131,data_input
0,t2521,k3132,data_input
0,t2522,k3136,data_input
0,t2520,k3136,data_input
0,t2518,k3136,data_input
0,t2523,k3137,data_input
0,t2524,k3139,data_input
0,t2525,k3140,data_input
0,t2526,k3141,data_input
0,t2527,k3144,data_input
0,t2528,k3144,data_input
0,t2529,k3144,data_input
0,t2530,k3145,data_input
0,t2527,k3146,data_input
0,t2528,k3146,data_input
0,t2529,k3146,data_input
0,t2511,k3148,data_input
0,t2531,k3148,data_input
0,t2532,k3153,data_input
0,t2533,k3153,data_input
0,t2534,k3153,data_input
0,t2536,k3154,data_input
0,t2537,k3155,data_input
0,t2535,k3156,data_input
0,t2542,k3157,data_input
0,t2543,k3161,data_input
0,t2541,k3161,data_input
0,t2539,k3161,data_input
0,t2544,k3162,data_input
0,t2535,k3163,data_input
0,t2546,k3164,data_input
0,t2547,k3168,data_input
0,t2548,k3168,data_input
0,t2549,k3168,data_input
0,t2550,k3169,data_input
0,t2535,k3170,data_input
0,t2552,k3171,data_input
0,t2553,k3175,data_input
0,t2554,k3175,data_input
0,t2555,k3175,data_input
0,t2556,k3176,data_input
0,t2545,k3177,data_input
0,t2558,k3178,data_input
0,t2551,k3179,data_input
0,t2560,k3180,data_input
0,t2557,k3181,data_input
0,t2562,k3182,data_input
0,t2564,k3185,data_input
0,t2564,k3186,data_input
0,t2565,k3188,data_input
0,t999,k3188,data_input
0,t2564,k3189,data_input
0,t2566,k3190,data_input
0,t2559,k3191,data_input
0,t2561,k3192,data_input
0,t2563,k3193,data_input
0,t2568,k3200,data_input
0,t2569,k3200,data_input
0,t2570,k3200,data_input
0,t2567,k3200,data_input
0,t2575,k3201,data_input
0,t2578,k3202,data_input
0,t2573,k3203,data_input
0,t2571,k3204,data_input
0,t2579,k3205,data_input
0,t2580,k3209,data_input
0,t2577,k3209,data_input
0,t2581,k3209,data_input
0,t2582,k3210,data_input
0,t2532,k3212,data_input
0,t2583,k3212,data_input
0,t2588,k3217,data_input
0,t2589,k3218,data_input
0,t2587,k3219,data_input
0,t2594,k3220,data_input
0,t2596,k3224,data_input
0,t2598,k3226,data_input
0,t2599,k3227,data_input
0,t2584,k3230,data_input
0,t2585,k3230,data_input
0,t2586,k3230,data_input
0,t2603,k3231,data_input
0,t2595,k3232,data_input
0,t2593,k3232,data_input
0,t2591,k3232,data_input
0,t2597,k3234,data_input
0,t2600,k3235,data_input
0,t2601,k3235,data_input
0,t2602,k3235,data_input
0,t2600,k3236,data_input
0,t2601,k3236,data_input
0,t2602,k3236,data_input
0,t2584,k3237,data_input
0,t2604,k3237,data_input
0,t2609,k3242,data_input
0,t2610,k3243,data_input
0,t2608,k3244,data_input
0,t2615,k3245,data_input
0,t2617,k3249,data_input
0,t2608,k3250,data_input
0,t2619,k3251,data_input
0,t2623,k3255,data_input
0,t2608,k3256,data_input
0,t2625,k3257,data_input
0,t2629,k3261,data_input
0,t2618,k3262,data_input
0,t2631,k3263,data_input
0,t2624,k3264,data_input
0,t2633,k3265,data_input
0,t2630,k3266,data_input
0,t2635,k3267,data_input
0,t2605,k3270,data_input
0,t2606,k3270,data_input
0,t2607,k3270,data_input
0,t2637,k3271,data_input
0,t2616,k3272,data_input
0,t2614,k3272,data_input
0,t2612,k3272,data_input
0,t2620,k3273,data_input
0,t2621,k3273,data_input
0,t2622,k3273,data_input
0,t2626,k3274,data_input
0,t2627,k3274,data_input
0,t2628,k3274,data_input
0,t2637,k3276,data_input
0,t2638,k3277,data_input
0,t999,k3277,data_input
0,t2637,k3278,data_input
0,t2639,k3279,data_input
0,t2632,k3280,data_input
0,t2634,k3281,data_input
0,t2636,k3282,data_input
0,t2641,k3289,data_input
0,t2642,k3289,data_input
0,t2643,k3289,data_input
0,t2640,k3289,data_input
0,t2648,k3290,data_input
0,t2651,k3291,data_input
0,t2646,k3292,data_input
0,t2644,k3293,data_input
0,t2652,k3294,data_input
0,t2653,k3298,data_input
0,t2650,k3298,data_input
0,t2654,k3298,data_input
0,t2655,k3299,data_input
0,t2605,k3301,data_input
0,t2656,k3301,data_input
0,t2657,k3306,data_input
0,t2658,k3306,data_input
0,t2659,k3306,data_input
0,t2661,k3307,data_input
0,t2662,k3308,data_input
0,t2660,k3309,data_input
0,t2667,k3310,data_input
0,t2668,k3314,data_input
0,t2666,k3314,data_input
0,t2664,k3314,data_input
0,t2669,k3315,data_input
0,t2670,k3317,data_input
0,t2671,k3318,data_input
0,t2672,k3319,data_input
0,t2673,k3322,data_input
0,t2674,k3322,data_input
0,t2675,k3322,data_input
0,t2676,k3323,data_input
0,t2673,k3324,data_input
0,t2674,k3324,data_input
0,t2675,k3324,data_input
0,t2657,k3326,data_input
0,t2677,k3326,data_input
0,t2678,k3331,data_input
0,t2679,k3331,data_input
0,t2680,k3331,data_input
0,t2682,k3332,data_input
0,t2683,k3333,data_input
0,t2681,k3334,data_input
0,t2688,k3335,data_input
0,t2689,k3339,data_input
0,t2687,k3339,data_input
0,t2685,k3339,data_input
0,t2690,k3340,data_input
0,t2681,k3341,data_input
0,t2692,k3342,data_input
0,t2693,k3346,data_input
0,t2694,k3346,data_input
0,t2695,k3346,data_input
0,t2696,k3347,data_input
0,t2681,k3348,data_input
0,t2698,k3349,data_input
0,t2699,k3353,data_input
0,t2700,k3353,data_input
0,t2701,k3353,data_input
0,t2702,k3354,data_input
0,t2691,k3355,data_input
0,t2704,k3356,data_input
0,t2697,k3357,data_input
0,t2706,k3358,data_input
0,t2703,k3359,data_input
0,t2708,k3360,data_input
0,t2710,k3363,data_input
0,t2710,k3364,data_input
0,t2711,k3366,data_input
0,t999,k3366,data_input
0,t2710,k3367,data_input
0,t2712,k3368,data_input
0,t2705,k3369,data_input
0,t2707,k3370,data_input
0,t2709,k3371,data_input
0,t2714,k3378,data_input
0,t2715,k3378,data_input
0,t2716,k3378,data_input
0,t2713,k3378,data_input
0,t2721,k3379,data_input
0,t2724,k3380,data_input
0,t2719,k3381,data_input
0,t2717,k3382,data_input
0,t2725,k3383,data_input
0,t2726,k3387,data_input
0,t2723,k3387,data_input
0,t2727,k3387,data_input
0,t2728,k3388,data_input
0,t2678,k3390,data_input
0,t2729,k3390,data_input
0,t2734,k3395,data_input
0,t2735,k3396,data_input
0,t2733,k3397,data_input
0,t2740,k3398,data_input
0,t2742,k3402,data_input
0,t2744,k3404,data_input
0,t2745,k3405,data_input
0,t2749,k3408,data_input
0,t2730,k3409,data_input
0,t2731,k3409,data_input
0,t2732,k3409,data_input
0,t2741,k3410,data_input
0,t2739,k3410,data_input
0,t2737,k3410,data_input
0,t2743,k3412,data_input
0,t2746,k3413,data_input
0,t2747,k3413,data_input
0,t2748,k3413,data_input
0,t2746,k3414,data_input
0,t2747,k3414,data_input
0,t2748,k3414,data_input
0,t2730,k3415,data_input
0,t2750,k3415,data_input
0,t2755,k3420,data_input
0,t2756,k3421,data_input
0,t2754,k3422,data_input
0,t2761,k3423,data_input
0,t2763,k3427,data_input
0,t2754,k3428,data_input
0,t2765,k3429,data_input
0,t2751,k3430,data_input
0,t2752,k3430,data_input
0,t2753,k3430,data_input
0,t2762,k3431,data_input
0,t2760,k3431,data_input
0,t2758,k3431,data_input
0,t2766,k3435,data_input
0,t2767,k3435,data_input
0,t2768,k3435,data_input
0,t2769,k3436,data_input
0,t2754,k3437,data_input
0,t2771,k3438,data_input
0,t2772,k3442,data_input
0,t2773,k3442,data_input
0,t2774,k3442,data_input
0,t2775,k3443,data_input
0,t2764,k3444,data_input
0,t2777,k3445,data_input
0,t2770,k3446,data_input
0,t2779,k3447,data_input
0,t2776,k3448,data_input
0,t2781,k3449,data_input
0,t2783,k3452,data_input
0,t2783,k3453,data_input
0,t2784,k3455,data_input
0,t999,k3455,data_input
0,t2783,k3456,data_input
0,t2785,k3457,data_input
0,t2778,k3458,data_input
0,t2780,k3459,data_input
0,t2782,k3460,data_input
0,t2787,k3467,data_input
0,t2788,k3467,data_input
0,t2789,k3467,data_input
0,t2786,k3467,data_input
0,t2794,k3468,data_input
0,t2797,k3469,data_input
0,t2792,k3470,data_input
0,t2790,k3471,data_input
0,t2798,k3472,data_input
0,t2799,k3476,data_input
0,t2796,k3476,data_input
0,t2800,k3476,data_input
0,t2801,k3477,data_input
0,t2751,k3479,data_input
0,t2802,k3479,data_input
0,t2803,k3484,data_input
0,t2804,k3484,data_input
0,t2805,k3484,data_input
0,t2807,k3485,data_input
0,t2808,k3486,data_input
0,t2806,k3487,data_input
0,t2813,k3488,data_input
0,t2814,k3492,data_input
0,t2812,k3492,data_input
0,t2810,k3492,data_input
0,t2815,k3493,data_input
0,t2816,k3495,data_input
0,t2817,k3496,data_input
0,t2818,k3497,data_input
0,t2819,k3500,data_input
0,t2820,k3500,data_input
0,t2821,k3500,data_input
0,t2822,k3501,data_input
0,t2819,k3502,data_input
0,t2820,k3502,data_input
0,t2821,k3502,data_input
0,t2803,k3504,data_input
0,t2823,k3504,data_input
0,t2824,k3509,data_input
0,t2825,k3509,data_input
0,t2826,k3509,data_input
0,t2828,k3510,data_input
0,t2829,k3511,data_input
0,t2827,k3512,data_input
0,t2834,k3513,data_input
0,t2836,k3517,data_input
0,t2827,k3518,data_input
0,t2838,k3519,data_input
0,t2842,k3523,data_input
0,t2827,k3524,data_input
0,t2835,k3525,data_input
0,t2833,k3525,data_input
0,t2831,k3525,data_input
0,t2844,k3526,data_input
0,t2839,k3527,data_input
0,t2840,k3527,data_input
0,t2841,k3527,data_input
0,t2848,k3531,data_input
0,t2837,k3532,data_input
0,t2850,k3533,data_input
0,t2843,k3534,data_input
0,t2852,k3535,data_input
0,t2849,k3536,data_input
0,t2854,k3537,data_input
0,t2845,k3539,data_input
0,t2846,k3539,data_input
0,t2847,k3539,data_input
0,t2856,k3541,data_input
0,t2856,k3543,data_input
0,t2858,k3544,data_input
0,t2851,k3545,data_input
0,t2853,k3546,data_input
0,t2855,k3547,data_input
0,t2867,k3554,data_input
0,t2870,k3555,data_input
0,t2865,k3556,data_input
0,t2863,k3557,data_input
0,t2871,k3558,data_input
0,t2874,k3562,data_input
0,t2856,k3564,data_input
0,t2857,k3565,data_input
0,t999,k3565,data_input
0,t2860,k3566,data_input
0,t2861,k3566,data_input
0,t2862,k3566,data_input
0,t2859,k3566,data_input
0,t2872,k3567,data_input
0,t2869,k3567,data_input
0,t2873,k3567,data_input
0,t2824,k3569,data_input
0,t2875,k3569,data_input
0,t2880,k3573,data_input
0,t2881,k3574,data_input
0,t2879,k3575,data_input
0,t2886,k3576,data_input
0,t2876,k3580,data_input
0,t2877,k3580,data_input
0,t2878,k3580,data_input
0,t2888,k3581,data_input
0,t2890,k3583,data_input
0,t2891,k3584,data_input
0,t2887,k3586,data_input
0,t2885,k3586,data_input
0,t2883,k3586,data_input
0,t2895,k3588,data_input
0,t2889,k3589,data_input
0,t2892,k3590,data_input
0,t2893,k3590,data_input
0,t2894,k3590,data_input
0,t2892,k3592,data_input
0,t2893,k3592,data_input
0,t2894,k3592,data_input
0,t2876,k3593,data_input
0,t2896,k3593,data_input
0,t2897,k3598,data_input
0,t2898,k3598,data_input
0,t2899,k3598,data_input
0,t2901,k3599,data_input
0,t2902,k3600,data_input
0,t2900,k3601,data_input
0,t2907,k3602,data_input
0,t2908,k3606,data_input
0,t2906,k3606,data_input
0,t2904,k3606,data_input
0,t2909,k3607,data_input
0,t2900,k3608,data_input
0,t2911,k3609,data_input
0,t2912,k3613,data_input
0,t2913,k3613,data_input
0,t2914,k3613,data_input
0,t2915,k3614,data_input
0,t2900,k3615,data_input
0,t2917,k3616,data_input
0,t2918,k3620,data_input
0,t2919,k3620,data_input
0,t2920,k3620,data_input
0,t2921,k3621,data_input
0,t2910,k3622,data_input
0,t2923,k3623,data_input
0,t2916,k3624,data_input
0,t2925,k3625,data_input
0,t2922,k3626,data_input
0,t2927,k3627,data_input
0,t2929,k3630,data_input
0,t2929,k3631,data_input
0,t2930,k3633,data_input
0,t999,k3633,data_input
0,t2929,k3634,data_input
0,t2931,k3635,data_input
0,t2924,k3636,data_input
0,t2926,k3637,data_input
0,t2928,k3638,data_input
0,t2940,k3645,data_input
0,t2943,k3646,data_input
0,t2938,k3647,data_input
0,t2936,k3648,data_input
0,t2944,k3649,data_input
0,t2947,k3653,data_input
0,t2953,k3659,data_input
0,t2954,k3660,data_input
0,t2952,k3661,data_input
0,t2959,k3662,data_input
0,t2961,k3666,data_input
0,t2963,k3668,data_input
0,t2964,k3669,data_input
0,t2968,k3672,data_input
0,t2974,k3678,data_input
0,t2975,k3679,data_input
0,t2973,k3680,data_input
0,t2980,k3681,data_input
0,t2982,k3685,data_input
0,t2973,k3686,data_input
0,t2984,k3687,data_input
0,t2988,k3691,data_input
0,t2973,k3692,data_input
0,t2990,k3693,data_input
0,t2994,k3697,data_input
0,t2983,k3698,data_input
0,t2996,k3699,data_input
0,t2989,k3700,data_input
0,t2998,k3701,data_input
0,t2933,k3702,data_input
0,t2934,k3702,data_input
0,t2935,k3702,data_input
0,t2932,k3702,data_input
0,t2995,k3703,data_input
0,t2945,k3704,data_input
0,t2942,k3704,data_input
0,t2946,k3704,data_input
0,t3000,k3705,data_input
0,t2897,k3706,data_input
0,t2948,k3706,data_input
0,t2949,k3707,data_input
0,t2950,k3707,data_input
0,t2951,k3707,data_input
0,t2960,k3708,data_input
0,t2958,k3708,data_input
0,t2956,k3708,data_input
0,t2962,k3709,data_input
0,t2965,k3710,data_input
0,t2966,k3710,data_input
0,t2967,k3710,data_input
0,t2965,k3711,data_input
0,t2966,k3711,data_input
0,t2967,k3711,data_input
0,t2949,k3712,data_input
0,t2969,k3712,data_input
0,t2970,k3713,data_input
0,t2971,k3713,data_input
0,t2972,k3713,data_input
0,t2981,k3714,data_input
0,t2979,k3714,data_input
0,t2977,k3714,data_input
0,t2985,k3715,data_input
0,t2986,k3715,data_input
0,t2987,k3715,data_input
0,t2991,k3716,data_input
0,t2992,k3716,data_input
0,t2993,k3716,data_input
0,t3002,k3719,data_input
0,t3002,k3721,data_input
0,t3004,k3722,data_input
0,t2997,k3723,data_input
0,t2999,k3724,data_input
0,t3001,k3725,data_input
0,t3013,k3732,data_input
0,t3016,k3733,data_input
0,t3011,k3734,data_input
0,t3009,k3735,data_input
0,t3017,k3736,data_input
0,t3020,k3740,data_input
0,t3026,k3746,data_input
0,t3027,k3747,data_input
0,t3025,k3748,data_input
0,t3032,k3749,data_input
0,t3034,k3753,data_input
0,t3036,k3755,data_input
0,t3037,k3756,data_input
0,t3041,k3759,data_input
0,t3047,k3765,data_input
0,t3048,k3766,data_input
0,t3046,k3767,data_input
0,t3053,k3768,data_input
0,t3055,k3772,data_input
0,t3046,k3773,data_input
0,t3057,k3774,data_input
0,t3061,k3778,data_input
0,t3046,k3779,data_input
0,t3063,k3780,data_input
0,t3002,k3781,data_input
0,t3003,k3782,data_input
0,t999,k3782,data_input
0,t3006,k3783,data_input
0,t3007,k3783,data_input
0,t3008,k3783,data_input
0,t3005,k3783,data_input
0,t3018,k3784,data_input
0,t3015,k3784,data_input
0,t3019,k3784,data_input
0,t2970,k3785,data_input
0,t3021,k3785,data_input
0,t3022,k3786,data_input
0,t3023,k3786,data_input
0,t3024,k3786,data_input
0,t3033,k3787,data_input
0,t3031,k3787,data_input
0,t3029,k3787,data_input
0,t3067,k3791,data_input
0,t3035,k3792,data_input
0,t3038,k3793,data_input
0,t3039,k3793,data_input
0,t3040,k3793,data_input
0,t3056,k3794,data_input
0,t3069,k3795,data_input
0,t3038,k3796,data_input
0,t3039,k3796,data_input
0,t3040,k3796,data_input
0,t3022,k3797,data_input
0,t3042,k3797,data_input
0,t3043,k3798,data_input
0,t3044,k3798,data_input
0,t3045,k3798,data_input
0,t3054,k3799,data_input
0,t3052,k3799,data_input
0,t3050,k3799,data_input
0,t3062,k3800,data_input
0,t3058,k3801,data_input
0,t3059,k3801,data_input
0,t3060,k3801,data_input
0,t3064,k3802,data_input
0,t3065,k3802,data_input
0,t3066,k3802,data_input
0,t3071,k3803,data_input
0,t3068,k3804,data_input
0,t3073,k3805,data_input
0,t3075,k3808,data_input
0,t3075,k3810,data_input
0,t3077,k3811,data_input
0,t3070,k3812,data_input
0,t3072,k3813,data_input
0,t3074,k3814,data_input
0,t3086,k3821,data_input
0,t3089,k3822,data_input
0,t3084,k3823,data_input
0,t3082,k3824,data_input
0,t3090,k3825,data_input
0,t3093,k3829,data_input
0,t3099,k3835,data_input
0,t3100,k3836,data_input
0,t3098,k3837,data_input
0,t3105,k3838,data_input
0,t3075,k3839,data_input
0,t3076,k3840,data_input
0,t999,k3840,data_input
0,t3079,k3841,data_input
0,t3080,k3841,data_input
0,t3081,k3841,data_input
0,t3078,k3841,data_input
0,t3091,k3845,data_input
0,t3088,k3845,data_input
0,t3092,k3845,data_input
0,t3043,k3846,data_input
0,t3094,k3846,data_input
0,t3095,k3847,data_input
0,t3096,k3847,data_input
0,t3097,k3847,data_input
0,t3106,k3848,data_input
0,t3104,k3848,data_input
0,t3102,k3848,data_input
0,t3107,k3849,data_input
0,t3108,k3851,data_input
0,t3109,k3852,data_input
0,t3110,k3853,data_input
0,t3111,k3856,data_input
0,t3112,k3856,data_input
0,t3113,k3856,data_input
0,t3114,k3857,data_input
0,t3111,k3858,data_input
0,t3112,k3858,data_input
0,t3113,k3858,data_input
0,t3095,k3860,data_input
0,t3115,k3860,data_input
0,t3116,k3865,data_input
0,t3117,k3865,data_input
0,t3118,k3865,data_input
0,t3120,k3866,data_input
0,t3121,k3867,data_input
0,t3119,k3868,data_input
0,t3126,k3869,data_input
0,t3127,k3873,data_input
0,t3125,k3873,data_input
0,t3123,k3873,data_input
0,t3128,k3874,data_input
0,t3119,k3875,data_input
0,t3130,k3876,data_input
0,t3131,k3880,data_input
0,t3132,k3880,data_input
0,t3133,k3880,data_input
0,t3134,k3881,data_input
0,t3119,k3882,data_input
0,t3136,k3883,data_input
0,t3137,k3887,data_input
0,t3138,k3887,data_input
0,t3139,k3887,data_input
0,t3140,k3888,data_input
0,t3129,k3889,data_input
0,t3142,k3890,data_input
0,t3135,k3891,data_input
0,t3144,k3892,data_input
0,t3141,k3893,data_input
0,t3146,k3894,data_input
0,t3148,k3897,data_input
0,t3148,k3898,data_input
0,t3149,k3900,data_input
0,t999,k3900,data_input
0,t3148,k3901,data_input
0,t3150,k3902,data_input
0,t3143,k3903,data_input
0,t3145,k3904,data_input
0,t3147,k3905,data_input
0,t3152,k3912,data_input
0,t3153,k3912,data_input
0,t3154,k3912,data_input
0,t3151,k3912,data_input
0,t3159,k3913,data_input
0,t3162,k3914,data_input
0,t3157,k3915,data_input
0,t3155,k3916,data_input
0,t3163,k3917,data_input
0,t3164,k3921,data_input
0,t3161,k3921,data_input
0,t3165,k3921,data_input
0,t3166,k3922,data_input
0,t3116,k3924,data_input
0,t3167,k3924,data_input
0,t3168,k3929,data_input
0,t3169,k3929,data_input
0,t3170,k3929,data_input
0,t3172,k3930,data_input
0,t3173,k3931,data_input
0,t3171,k3932,data_input
0,t3178,k3933,data_input
0,t3179,k3937,data_input
0,t3177,k3937,data_input
0,t3175,k3937,data_input
0,t3180,k3938,data_input
0,t3181,k3940,data_input
0,t3182,k3941,data_input
0,t3183,k3942,data_input
0,t3184,k3945,data_input
0,t3185,k3945,data_input
0,t3186,k3945,data_input
0,t3187,k3946,data_input
0,t3184,k3947,data_input
0,t3185,k3947,data_input
0,t3186,k3947,data_input
0,t3168,k3949,data_input
0,t3188,k3949,data_input
0,t3189,k3954,data_input
0,t3190,k3954,data_input
0,t3191,k3954,data_input
0,t3193,k3955,data_input
0,t3194,k3956,data_input
0,t3192,k3957,data_input
0,t3199,k3958,data_input
0,t3200,k3962,data_input
0,t3198,k3962,data_input
0,t3196,k3962,data_input
0,t3201,k3963,data_input
0,t3192,k3964,data_input
0,t3203,k3965,data_input
0,t3204,k3969,data_input
0,t3205,k3969,data_input
0,t3206,k3969,data_input
0,t3207,k3970,data_input
0,t3192,k3971,data_input
0,t3209,k3972,data_input
0,t3210,k3976,data_input
0,t3211,k3976,data_input
0,t3212,k3976,data_input
0,t3213,k3977,data_input
0,t3202,k3978,data_input
0,t3215,k3979,data_input
0,t3208,k3980,data_input
0,t3217,k3981,data_input
0,t3214,k3982,data_input
0,t3219,k3983,data_input
0,t3221,k3986,data_input
0,t3221,k3987,data_input
0,t3222,k3989,data_input
0,t999,k3989,data_input
0,t3221,k3990,data_input
0,t3223,k3991,data_input
0,t3216,k3992,data_input
0,t3218,k3993,data_input
0,t3220,k3994,data_input
0,t3225,k4001,data_input
0,t3226,k4001,data_input
0,t3227,k4001,data_input
0,t3224,k4001,data_input
0,t3232,k4002,data_input
0,t3235,k4003,data_input
0,t3230,k4004,data_input
0,t3228,k4005,data_input
0,t3236,k4006,data_input
0,t3237,k4010,data_input
0,t3234,k4010,data_input
0,t3238,k4010,data_input
0,t3239,k4011,data_input
0,t3189,k4013,data_input
0,t3240,k4013,data_input
0,t3241,k4018,data_input
0,t3242,k4018,data_input
0,t3243,k4018,data_input
0,t3245,k4019,data_input
0,t3246,k4020,data_input
0,t3244,k4021,data_input
0,t3251,k4022,data_input
0,t3252,k4026,data_input
0,t3250,k4026,data_input
0,t3248,k4026,data_input
0,t3253,k4027,data_input
0,t3254,k4029,data_input
0,t3255,k4030,data_input
0,t3256,k4031,data_input
0,t3257,k4034,data_input
0,t3258,k4034,data_input
0,t3259,k4034,data_input
0,t3260,k4035,data_input
0,t3257,k4036,data_input
0,t3258,k4036,data_input
0,t3259,k4036,data_input
0,t3241,k4038,data_input
0,t3261,k4038,data_input
0,t3262,k4043,data_input
0,t3263,k4043,data_input
0,t3264,k4043,data_input
0,t3266,k4044,data_input
0,t3267,k4045,data_input
0,t3265,k4046,data_input
0,t3272,k4047,data_input
0,t3273,k4051,data_input
0,t3271,k4051,data_input
0,t3269,k4051,data_input
0,t3274,k4052,data_input
0,t3265,k4053,data_input
0,t3276,k4054,data_input
0,t3277,k4058,data_input
0,t3278,k4058,data_input
0,t3279,k4058,data_input
0,t3280,k4059,data_input
0,t3265,k4060,data_input
0,t3282,k4061,data_input
0,t3283,k4065,data_input
0,t3284,k4065,data_input
0,t3285,k4065,data_input
0,t3286,k4066,data_input
0,t3275,k4067,data_input
0,t3288,k4068,data_input
0,t3281,k4069,data_input
0,t3290,k4070,data_input
0,t3287,k4071,data_input
0,t3292,k4072,data_input
0,t3294,k4075,data_input
0,t3294,k4076,data_input
0,t3295,k4078,data_input
0,t999,k4078,data_input
0,t3294,k4079,data_input
0,t3296,k4080,data_input
0,t3289,k4081,data_input
0,t3291,k4082,data_input
0,t3293,k4083,data_input
0,t3298,k4090,data_input
0,t3299,k4090,data_input
0,t3300,k4090,data_input
0,t3297,k4090,data_input
0,t3305,k4091,data_input
0,t3308,k4092,data_input
0,t3303,k4093,data_input
0,t3301,k4094,data_input
0,t3309,k4095,data_input
0,t3310,k4099,data_input
0,t3307,k4099,data_input
0,t3311,k4099,data_input
0,t3312,k4100,data_input
0,t3262,k4102,data_input
